Sample #,IGSN parent #,IGSN daughter #,Samp Date,latitude,longitude,elev (ft),elev (m),slope %,sample type,site,locality,description,classification,min depth (cm),max depth (cm),Horizon,landform,Mapped Lithologic unit,Parent Material,NOTES,bulk density vol (cm3),bulk density (g/cm3),pH,soilmoisture%,om_perc,LOI %,sand_perc,silt_perc,clay_perc,rockfrag_perc,sand % (1000 - 2000 æm),sand % (500 - 1000 æm),sand % (250 - 500 æm), sand % (100 - 250 æm),sand % (50 -100 æm),silt % (2 - 20 æm),silt % (20 - 50 æm),clay % (<2 æm),Texture Class,Total Carbon %,Organic Carbon %,Nitrogen_ppm,Total Carbon pcnt,Organic Carbon pcnt,Total Nitrogen pcnt,Nitrogen ppm,Al2O3 (%),BaO (%),Ba (ppm),CaO (%),Cr2O3 (%),Fe2O3T (%),K2O (%),MgO (%),MnO (%),Na2O (%),Nb (ppm),P2O5 (%),SiO2 (%),SrO (%),Sr (ppm),TiO2 (%),Y (ppm),Zn (ppm),Zr (ppm),LOI (900C),LOI (1000C),bulk XRD,clay XRD,CEC,"Al, Fe, Si sequential extractions",BrayP %,fiber unrubbed %,fiber rubbed %,Thin sections,Plutonium,d13C,Archived in box at JFSL,Hue,Value,Chroma,additional colors listed,*chose dominant color where multiple colors exist in order to graphs
HLEF-19-257,,,8/12/2019,58.65514,-134.83986,2001.3124,610,37,db,HLEF,HLEF Tonalite North Mid Backslope,Pedon 18 - HLEF Tonalite North,Typic Haplocryod,0,3,Oi/E,backslope,Tonalite,Tonalite - Colluvium,,125,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLEF-19-258,,,8/12/2019,58.65514,-134.83986,2001.3124,610,37,db,HLEF,HLEF Tonalite North Mid Backslope,Pedon 18 - HLEF Tonalite North,Typic Haplocryod,3,18,E/B,backslope,Tonalite,Tonalite - Colluvium,,138.5,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLEF-19-259,,,8/12/2019,58.65514,-134.83986,2001.3124,610,37,db,HLEF,HLEF Tonalite North Mid Backslope,Pedon 18 - HLEF Tonalite North,Typic Haplocryod,18,63,Bs1,backslope,Tonalite,Tonalite - Colluvium,,138.5,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,box 4,,,,,
HLEF-19-260,,,8/12/2019,58.65514,-134.83986,2001.3124,610,37,db,HLEF,HLEF Tonalite North Mid Backslope,Pedon 18 - HLEF Tonalite North,Typic Haplocryod,18,63,Bs1,backslope,Tonalite,Tonalite - Colluvium,,138.5,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,box 4,,,,,
HLEF-19-261,,,8/12/2019,58.65514,-134.83986,2001.3124,610,37,db,HLEF,HLEF Tonalite North Mid Backslope,Pedon 18 - HLEF Tonalite North,Typic Haplocryod,63,90,Bs2,backslope,Tonalite,Tonalite - Colluvium,,138.5,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,box 4,,,,,
HLEF-19-262,,,8/12/2019,58.65514,-134.83986,2001.3124,610,37,db,HLEF,HLEF Tonalite North Mid Backslope,Pedon 18 - HLEF Tonalite North,Typic Haplocryod,63,90,Bs2,backslope,Tonalite,Tonalite - Colluvium,,138.5,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,box 4,,,,,
HLEF-19-263,,,8/12/2019,58.65514,-134.83986,2001.3124,610,37,rock,HLEF,HLEF Tonalite North Mid Backslope,Pedon 18 - HLEF Tonalite North,Typic Haplocryod,,110+,2R,backslope,Tonalite,Tonalite - Colluvium,,,,,,,,,,,,,,,,,,,,,,,,0.034,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,box 4,,,,,
HLEF-19-264,,,8/29/2019,58.38607,-134.61224,459.3176,140,2,om,MNCR,Montana Creek Gravina Volcanic Ridge Top,Pedon 19 - Montana Creek Gravina Volcanic Ridge Top,Andic/Lithic Haplocryod,0,14,Oe,ridgetop,Gravina volcanic,Volcanic ,,,,3.67,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,45.853,,1.209,12090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5YR,2.5,2,,
HLEF-19-265,,,8/29/2019,58.38607,-134.61224,459.3176,140,2,soil,MNCR,Montana Creek Gravina Volcanic Ridge Top,Pedon 19 - Montana Creek Gravina Volcanic Ridge Top,Andic/Lithic Haplocryod,14,19,E,ridgetop,Gravina volcanic,Volcanic ,,138,0.67,3.95,,,,,,,,0.8809,2.0707,2.4804,8.3113,13.0145,40.679,22.9045,9.6588,SiL,,,,4.687,,0.201,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5YR,5,3,,
HLEF-19-266,,,8/29/2019,58.38607,-134.61224,459.3176,140,2,soil,MNCR,Montana Creek Gravina Volcanic Ridge Top,Pedon 19 - Montana Creek Gravina Volcanic Ridge Top,Andic/Lithic Haplocryod,19,23,Bh,ridgetop,Gravina volcanic,Volcanic ,,138,0.61,4.49,,,,,,,,1.9907,3.2665,4.1274,10.727,12.6666,38.1894,15.6346,13.3977,SiL,,,,2.932,,0.203,2030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5YR,2.5,1,,
HLEF-19-267,,,8/29/2019,58.38607,-134.61224,459.3176,140,2,soil,MNCR,Montana Creek Gravina Volcanic Ridge Top,Pedon 19 - Montana Creek Gravina Volcanic Ridge Top,Andic/Lithic Haplocryod,23,48,2Bhs/Bs,ridgetop,Gravina volcanic,Volcanic ,,138,0.59,4.86,,,,,,,,4.3425,4.0886,5.3001,10.5185,10.4651,42.0527,17.9375,5.2952,SiL,,,,3.787,,0.119,1190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5YR,3,4,,
HLEF-19-268,,,8/29/2019,58.38607,-134.61224,459.3176,140,2,soil,MNCR,Montana Creek Gravina Volcanic Ridge Top,Pedon 19 - Montana Creek Gravina Volcanic Ridge Top,Andic/Lithic Haplocryod,48,50,2C,ridgetop,Gravina volcanic,Volcanic ,,,,4.93,,,,,,,,51.0628,16.298,5.1111,3.5921,3.1141,12.1546,6.0365,2.6308,LS,,,,2.324,,0.048,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5YR,3,4,,
HLEF-19-269,,,8/29/2019,58.38607,-134.61224,459.3176,140,2,rock,MNCR,Montana Creek Gravina Volcanic Ridge Top,Pedon 19 - Montana Creek Gravina Volcanic Ridge Top,Andic/Lithic Haplocryod,,50+,2Cr,ridgetop,Gravina volcanic,Volcanic ,,,,,,,,,,,,,,,,,,,,,,,,0.023,,0.002,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLEF-19-270,,,8/29/2019,58.38607,-134.61224,459.3176,140,2,db,MNCR,Montana Creek Gravina Volcanic Ridge Top,Pedon 19 - Montana Creek Gravina Volcanic Ridge Top,Andic/Lithic Haplocryod,0,14,Oe,ridgetop,Gravina volcanic,Volcanic ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLEF-19-271,,,8/29/2019,58.38607,-134.61224,459.3176,140,2,db,MNCR,Montana Creek Gravina Volcanic Ridge Top,Pedon 19 - Montana Creek Gravina Volcanic Ridge Top,Andic/Lithic Haplocryod,0,14,Oe,ridgetop,Gravina volcanic,Volcanic ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLEF-19-272,,,8/29/2019,58.38607,-134.61224,459.3176,140,2,db,MNCR,Montana Creek Gravina Volcanic Ridge Top,Pedon 19 - Montana Creek Gravina Volcanic Ridge Top,Andic/Lithic Haplocryod,14,19,E,ridgetop,Gravina volcanic,Volcanic ,,138.5,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLEF-19-273,,,8/29/2019,58.38607,-134.61224,459.3176,140,2,db,MNCR,Montana Creek Gravina Volcanic Ridge Top,Pedon 19 - Montana Creek Gravina Volcanic Ridge Top,Andic/Lithic Haplocryod,14,19,E,ridgetop,Gravina volcanic,Volcanic ,,138.5,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLEF-19-274,,,8/29/2019,58.38607,-134.61224,459.3176,140,2,db,MNCR,Montana Creek Gravina Volcanic Ridge Top,Pedon 19 - Montana Creek Gravina Volcanic Ridge Top,Andic/Lithic Haplocryod,19,23,Bh,ridgetop,Gravina volcanic,Volcanic ,,138.5,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLEF-19-275,,,8/29/2019,58.38607,-134.61224,459.3176,140,2,db,MNCR,Montana Creek Gravina Volcanic Ridge Top,Pedon 19 - Montana Creek Gravina Volcanic Ridge Top,Andic/Lithic Haplocryod,19,23,Bh,ridgetop,Gravina volcanic,Volcanic ,,138.5,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLEF-19-276,,,8/29/2019,58.38607,-134.61224,459.3176,140,2,db,MNCR,Montana Creek Gravina Volcanic Ridge Top,Pedon 19 - Montana Creek Gravina Volcanic Ridge Top,Andic/Lithic Haplocryod,23,48,2Bhs/Bs,ridgetop,Gravina volcanic,Volcanic ,,138.5,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLEF-19-277,,,8/29/2019,58.38607,-134.61224,459.3176,140,2,db,MNCR,Montana Creek Gravina Volcanic Ridge Top,Pedon 19 - Montana Creek Gravina Volcanic Ridge Top,Andic/Lithic Haplocryod,23,48,2Bhs/Bs,ridgetop,Gravina volcanic,Volcanic ,,138.5,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLEF-19-278,,,8/29/2019,58.3866,-134.61078,295.2756,90,60,om,MNCR,Montana Creek Gravina Volcanic North Mid Backslope,Pedon 20 - Montana Creek Gravina Volcanic North,Andic Haplocryod,0,10,Oe,backslope,Gravina volcanic,Volcanic - Colluvium,,125,0.18,3.79,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,46.983,,1.082,10820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5YR,2.5,3,,
HLEF-19-279,,,8/29/2019,58.3866,-134.61078,295.2756,90,60,soil,MNCR,Montana Creek Gravina Volcanic North Mid Backslope,Pedon 20 - Montana Creek Gravina Volcanic North,Andic Haplocryod,10,14,E,backslope,Gravina volcanic,Volcanic - Colluvium,,138,0.6,4.05,,,,,,,,0.2329,1.2866,3.3967,13.646,12.3791,44.7899,19.0538,5.215,SiL,,,,3.45,,0.181,1810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5YR,5,3,,
HLEF-19-280,,,8/29/2019,58.3866,-134.61078,295.2756,90,60,soil,MNCR,Montana Creek Gravina Volcanic North Mid Backslope,Pedon 20 - Montana Creek Gravina Volcanic North,Andic Haplocryod,14,20,Bh,backslope,Gravina volcanic,Volcanic - Colluvium,,138,0.64,3.99,,,,,,,,1.5978,3.0543,5.5646,14.8538,10.4317,36.521,17.7395,10.2373,SiL,,,,9.01,,0.313,3130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,7.5YR,2.5,1,,
HLEF-19-281,,,8/29/2019,58.3866,-134.61078,295.2756,90,60,soil,MNCR,Montana Creek Gravina Volcanic North Mid Backslope,Pedon 20 - Montana Creek Gravina Volcanic North,Andic Haplocryod,20,60,Bs1,backslope,Gravina volcanic,Volcanic - Colluvium,,138,0.64,4.97,,,,,,,,4.6847,5.0766,5.4545,12.9289,10.5443,37.2479,16.9269,7.1363,SiL,,,,3.271,,0.104,1040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5YR,4,6,,
HLEF-19-282,,,8/29/2019,58.3866,-134.61078,295.2756,90,60,soil,MNCR,Montana Creek Gravina Volcanic North Mid Backslope,Pedon 20 - Montana Creek Gravina Volcanic North,Andic Haplocryod,60,105,Bs2,backslope,Gravina volcanic,Volcanic - Colluvium,,138,0.9,5.27,,,,,,,,11.7952,7.9163,6.6696,10.6806,9.8211,34.223,14.1277,4.7664,SL,,,,1.348,,0.041,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5YR,4,6,"5YR 3/4 and 5YR 4/6 (70%), 5YR 6/4 (30%)",
HLEF-19-283,,,8/29/2019,58.3866,-134.61078,295.2756,90,60,soil,MNCR,Montana Creek Gravina Volcanic North Mid Backslope,Pedon 20 - Montana Creek Gravina Volcanic North,Andic Haplocryod,105,158,2BC,backslope,Gravina volcanic,Volcanic - Colluvium,,,,5.48,,,,,,,,14.4423,13.3724,10.4458,14.9158,10.23,22.7146,11.0444,2.8347,SL,,,,0.42,,0.01,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,
HLEF-19-284,,,8/29/2019,58.3866,-134.61078,295.2756,90,60,rock,MNCR,Montana Creek Gravina Volcanic North Mid Backslope,Pedon 20 - Montana Creek Gravina Volcanic North,Andic Haplocryod,,158+,2C,backslope,Gravina volcanic,Volcanic - Colluvium,,,,,,,,,,,,,,,,,,,,,,,,0.003,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLEF-19-285,,,8/29/2019,58.3866,-134.61078,295.2756,90,60,dating,MNCR,Montana Creek Gravina Volcanic North Mid Backslope,Pedon 20 - Montana Creek Gravina Volcanic North,Andic Haplocryod,85,85,,backslope,Gravina volcanic,Volcanic - Colluvium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLEF-19-286,,,8/29/2019,58.3866,-134.61078,295.2756,90,60,dating,MNCR,Montana Creek Gravina Volcanic North Mid Backslope,Pedon 20 - Montana Creek Gravina Volcanic North,Andic Haplocryod,150,150,,backslope,Gravina volcanic,Volcanic - Colluvium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLEF-19-287,,,8/29/2019,58.3866,-134.61078,295.2756,90,60,db,MNCR,Montana Creek Gravina Volcanic North Mid Backslope,Pedon 20 - Montana Creek Gravina Volcanic North,Andic Haplocryod,0,10,Oe,backslope,Gravina volcanic,Volcanic - Colluvium,,125,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLEF-19-288,,,8/29/2019,58.3866,-134.61078,295.2756,90,60,db,MNCR,Montana Creek Gravina Volcanic North Mid Backslope,Pedon 20 - Montana Creek Gravina Volcanic North,Andic Haplocryod,0,10,Oe,backslope,Gravina volcanic,Volcanic - Colluvium,,125,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLEF-19-289,,,8/29/2019,58.3866,-134.61078,295.2756,90,60,db,MNCR,Montana Creek Gravina Volcanic North Mid Backslope,Pedon 20 - Montana Creek Gravina Volcanic North,Andic Haplocryod,10,14,E,backslope,Gravina volcanic,Volcanic - Colluvium,,138.5,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLEF-19-290,,,8/29/2019,58.3866,-134.61078,295.2756,90,60,db,MNCR,Montana Creek Gravina Volcanic North Mid Backslope,Pedon 20 - Montana Creek Gravina Volcanic North,Andic Haplocryod,10,14,E,backslope,Gravina volcanic,Volcanic - Colluvium,,138.5,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLEF-19-291,,,8/29/2019,58.3866,-134.61078,295.2756,90,60,db,MNCR,Montana Creek Gravina Volcanic North Mid Backslope,Pedon 20 - Montana Creek Gravina Volcanic North,Andic Haplocryod,14,20,Bh,backslope,Gravina volcanic,Volcanic - Colluvium,,138.5,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLEF-19-292,,,8/29/2019,58.3866,-134.61078,295.2756,90,60,db,MNCR,Montana Creek Gravina Volcanic North Mid Backslope,Pedon 20 - Montana Creek Gravina Volcanic North,Andic Haplocryod,14,20,Bh,backslope,Gravina volcanic,Volcanic - Colluvium,,138.5,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLEF-19-293,,,8/29/2019,58.3866,-134.61078,295.2756,90,60,db,MNCR,Montana Creek Gravina Volcanic North Mid Backslope,Pedon 20 - Montana Creek Gravina Volcanic North,Andic Haplocryod,20,60,Bs1,backslope,Gravina volcanic,Volcanic - Colluvium,,138.5,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLEF-19-294,,,8/29/2019,58.3866,-134.61078,295.2756,90,60,db,MNCR,Montana Creek Gravina Volcanic North Mid Backslope,Pedon 20 - Montana Creek Gravina Volcanic North,Andic Haplocryod,20,60,Bs1,backslope,Gravina volcanic,Volcanic - Colluvium,,138.5,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLEF-19-295,,,8/29/2019,58.3866,-134.61078,295.2756,90,60,db,MNCR,Montana Creek Gravina Volcanic North Mid Backslope,Pedon 20 - Montana Creek Gravina Volcanic North,Andic Haplocryod,60,105,Bs2,backslope,Gravina volcanic,Volcanic - Colluvium,,138.5,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLEF-19-296,,,8/29/2019,58.3866,-134.61078,295.2756,90,60,db,MNCR,Montana Creek Gravina Volcanic North Mid Backslope,Pedon 20 - Montana Creek Gravina Volcanic North,Andic Haplocryod,60,105,Bs2,backslope,Gravina volcanic,Volcanic - Colluvium,,138.5,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLEF-19-297,,,8/30/2019,58.38681,-134.6257,295.2756,90,55,om,AULK,Auke Lake Gravina Sedimentary North Mid Backslope,Pedon 21 - Auke Lake Gravina Sedimentary North,Andic Humicryod,0,10,O,backslope,Gravina Sedimentary,Slate/Phyllite - Colluvium,,125,0.12,3.91,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,45.611,,1.825,18250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLEF-19-298,,,8/30/2019,58.38681,-134.6257,295.2756,90,55,soil,AULK,Auke Lake Gravina Sedimentary North Mid Backslope,Pedon 21 - Auke Lake Gravina Sedimentary North,Andic Humicryod,10,16,E,backslope,Gravina Sedimentary,Slate/Phyllite - Colluvium,,138,0.31,3.7,,,,,,,,17.3889,10.3495,5.8608,4.3917,4.9165,36.2544,13.7725,7.0657,SiL,,,,4.871,,0.281,2810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,5YR,6,1,,
HLEF-19-299,,,8/30/2019,58.38681,-134.6257,295.2756,90,55,soil,AULK,Auke Lake Gravina Sedimentary North Mid Backslope,Pedon 21 - Auke Lake Gravina Sedimentary North,Andic Humicryod,16,26,2Bh,backslope,Gravina Sedimentary,Slate/Phyllite - Colluvium,,138,0.29,4.09,,,,,,,,19.2971,11.6212,6.6745,4.9389,3.5999,25.9997,10.2797,17.589,L,,,,15.253,,0.629,6290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,5YR,2.5,2,,
HLEF-19-300,,,8/30/2019,58.38681,-134.6257,295.2756,90,55,soil,AULK,Auke Lake Gravina Sedimentary North Mid Backslope,Pedon 21 - Auke Lake Gravina Sedimentary North,Andic Humicryod,26,61,2Bhs/Bs,backslope,Gravina Sedimentary,Slate/Phyllite - Colluvium,,138,0.3,4.69,,,,,,,,26.989,12.0621,5.6903,3.7322,3.2532,28.0931,8.6152,11.565,L,,,,5.803,,0.201,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,5YR,4,6,,
HLEF-19-301,,,8/30/2019,58.38681,-134.6257,295.2756,90,55,soil,AULK,Auke Lake Gravina Sedimentary North Mid Backslope,Pedon 21 - Auke Lake Gravina Sedimentary North,Andic Humicryod,61,92,2Bs/C,backslope,Gravina Sedimentary,Slate/Phyllite - Colluvium,,138,0.25,4.86,,,,,,,,33.254,11.6381,5.7203,3.8791,3.3291,24.3433,7.83,10.0061,SL,,,,3.68,,0.158,1580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5YR,5,4,,
HLEF-19-302,,,8/30/2019,58.38681,-134.6257,295.2756,90,55,rock,AULK,Auke Lake Gravina Sedimentary North Mid Backslope,Pedon 21 - Auke Lake Gravina Sedimentary North,Andic Humicryod,92,110,2C,backslope,Gravina Sedimentary,Slate/Phyllite - Colluvium,,,,,,,,,,,,,,,,,,,,,,,,0.155,,0.025,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLEF-19-303,,,8/30/2019,58.38681,-134.6257,295.2756,90,55,dating,AULK,Auke Lake Gravina Sedimentary North Mid Backslope,Pedon 21 - Auke Lake Gravina Sedimentary North,Andic Humicryod,70,70,,backslope,Gravina Sedimentary,Slate/Phyllite - Colluvium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLEF-19-304,,,8/30/2019,58.38681,-134.6257,295.2756,90,55,db,AULK,Auke Lake Gravina Sedimentary North Mid Backslope,Pedon 21 - Auke Lake Gravina Sedimentary North,Andic Humicryod,0,10,O,backslope,Gravina Sedimentary,Slate/Phyllite - Colluvium,,125,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLEF-19-305,,,8/30/2019,58.38681,-134.6257,295.2756,90,55,db,AULK,Auke Lake Gravina Sedimentary North Mid Backslope,Pedon 21 - Auke Lake Gravina Sedimentary North,Andic Humicryod,0,10,O,backslope,Gravina Sedimentary,Slate/Phyllite - Colluvium,,125,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLEF-19-306,,,8/30/2019,58.38681,-134.6257,295.2756,90,55,db,AULK,Auke Lake Gravina Sedimentary North Mid Backslope,Pedon 21 - Auke Lake Gravina Sedimentary North,Andic Humicryod,10,16,E,backslope,Gravina Sedimentary,Slate/Phyllite - Colluvium,,138.5,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLEF-19-307,,,8/30/2019,58.38681,-134.6257,295.2756,90,55,db,AULK,Auke Lake Gravina Sedimentary North Mid Backslope,Pedon 21 - Auke Lake Gravina Sedimentary North,Andic Humicryod,10,16,E,backslope,Gravina Sedimentary,Slate/Phyllite - Colluvium,,138.5,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLEF-19-308,,,8/30/2019,58.38681,-134.6257,295.2756,90,55,db,AULK,Auke Lake Gravina Sedimentary North Mid Backslope,Pedon 21 - Auke Lake Gravina Sedimentary North,Andic Humicryod,16,26,2Bh,backslope,Gravina Sedimentary,Slate/Phyllite - Colluvium,,138.5,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLEF-19-309,,,8/30/2019,58.38681,-134.6257,295.2756,90,55,db,AULK,Auke Lake Gravina Sedimentary North Mid Backslope,Pedon 21 - Auke Lake Gravina Sedimentary North,Andic Humicryod,16,26,2Bh,backslope,Gravina Sedimentary,Slate/Phyllite - Colluvium,,138.5,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLEF-19-310,,,8/30/2019,58.38681,-134.6257,295.2756,90,55,db,AULK,Auke Lake Gravina Sedimentary North Mid Backslope,Pedon 21 - Auke Lake Gravina Sedimentary North,Andic Humicryod,26,61,2Bhs/Bs,backslope,Gravina Sedimentary,Slate/Phyllite - Colluvium,,138.5,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLEF-19-311,,,8/30/2019,58.38681,-134.6257,295.2756,90,55,db,AULK,Auke Lake Gravina Sedimentary North Mid Backslope,Pedon 21 - Auke Lake Gravina Sedimentary North,Andic Humicryod,26,61,Bhs/Bs,backslope,Gravina Sedimentary,Slate/Phyllite - Colluvium,,138.5,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLEF-19-312,,,8/30/2019,58.38681,-134.6257,295.2756,90,55,db,AULK,Auke Lake Gravina Sedimentary North Mid Backslope,Pedon 21 - Auke Lake Gravina Sedimentary North,Andic Humicryod,61,92,2Bs/C,backslope,Gravina Sedimentary,Slate/Phyllite - Colluvium,,138.5,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLEF-19-313,,,8/30/2019,58.38681,-134.6257,295.2756,90,55,db,AULK,Auke Lake Gravina Sedimentary North Mid Backslope,Pedon 21 - Auke Lake Gravina Sedimentary North,Andic Humicryod,61,92,2Bs/C,backslope,Gravina Sedimentary,Slate/Phyllite - Colluvium,,138.5,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLEF-19-314,,,9/5/2019,58.65095,-134.83272,2755.9056,840,0,om,HLEF,HLEF Tonalite Ridge,Pedon 22 - HLEF Tonalite Ridge,Lithic Humicryod,0,9,O,backslope,Tonalite,Tonalite - Till,,125,0.12,4.12,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,38.05,,1.31,13100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,
HLEF-19-315,,,9/5/2019,58.65095,-134.83272,2755.9056,840,0,soil,HLEF,HLEF Tonalite Ridge,Pedon 22 - HLEF Tonalite Ridge,Lithic Humicryod,9,13,E,ridgetop,Tonalite,Tonalite - Till,,138,0.62,3.99,,,,,,,,4.1663,8.1546,19.3355,28.9567,13.5369,10.0064,11.9521,3.8914,LS,,,,3.244,,0.129,1290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10YR,6,1,,
